TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE
RL,12,2212102260,大家樂,"香港灣仔駱克道149, 151, 153 及155號1樓",,2024-09-25
RL,12,2212103315,Chili Club,香港灣仔駱克道88-92號地下A舖及1樓,,2024-12-16
RL,12,2212103582,港島皇悅酒店,"香港灣仔軒尼詩道31-39號, 駱克道28-40號地下 閣樓, 地庫一及地庫二",#F#G#H,2024-12-26
RL,12,2212105171,手臂吧,香港灣仔駱克道53-55號恆澤商業大廈地庫,,2024-05-18
RL,12,2212106554,香港諾富特世紀酒店,"香港灣仔謝菲道238號香港諾富特世紀酒店 地下(部份), 閣樓及1樓(部份)",#F#G#H,2024-08-26
RL,12,2212106660,上海香港麵家,香港銅鑼灣渣甸街地下29號,,2024-08-31
RL,12,2212107229,檀島咖啡餅店,香港灣仔軒尼詩道176-178號地下及閣樓(部份),,2024-10-18
RL,12,2212107317,大頭蝦東南亞料理,香港灣仔譚臣道117號地下,,2024-10-22
RL,12,2212108578,雙喜燒臘快餐,香港謝菲道132號地下,,2025-01-13
RL,12,2212108693,新景園咖喱小廚,香港灣仔春園街20號地下,,2024-01-25
RL,12,2212110016,家全七福酒家,香港灣仔駱克道57-73號香港華美酒店3字樓(部份),,2024-05-02
RL,12,2212110502,宴會廳/栢斯餐廳,香港摩利臣山道23號1樓(部份）及2樓(部份）,#F#G#H,2024-06-14
RL,12,2212111082,川火堂,香港駱克道401-403號榮華商業大廈地下 B舖,,2024-08-01
RL,12,2212111143,泰國簡單廚房,香港灣仔謝斐道110-116號美暉大廈地下1至2號鋪,,2024-08-03
RL,12,2212111578,Cinta's J Restaurant and Lounge,香港告士打道50號地下G4號舖,,2024-09-07
RL,12,2212111976,雪園壹號,香港摩利臣山道23號地庫一層及地庫二層(部份),,2024-09-28
RL,12,2212112535,牛壹台食,香港灣仔軒尼詩道61號地下,,2024-10-27
RL,12,2212113705,ALTO 88,香港怡和街88號富豪香港酒店31字樓部份,#D#F,2025-01-27
RL,12,2212114504,Mini Friday,香港駱克道463號銅鑼灣廣場第二期六字樓,#G#H,2024-03-09
RL,12,2212114513,McDonald's,香港灣仔港灣道30號新鴻基中心地下G1號舖,,2024-03-14
RL,12,2212114683,富豪香港酒店,香港銅鑼灣怡和街88號地庫第2層部份、 地庫第1層、地下、1樓及3樓及 怡和街68號3樓部份,#D#F#G#H,2024-03-24
RL,12,2212116166,新軒尼詩茶餐廳,香港灣仔柯布連道6號A及B(地下)及6號B(閣樓),,2024-06-15
RL,12,2212117567,讚記廚房,香港告士打道269號地下,,2024-09-07
RL,12,2212121825,大家樂,"香港灣仔灣仔道151-163號新世紀廣場 1樓124至129,165,173及174號舖",,2024-03-28
RL,12,2212122086,蓮園粥麵小廚,香港跑馬地 成和道51A號地下D號舖,,2024-04-28
RL,12,2212125465,Devil's Advocate Bar & Restaurant,香港灣仔駱克道42-50號分域街8-12號君悅居地下F及G舖,,2024-11-02
RL,12,2212126024,新堡服務,香港灣仔軒尼詩道113號地下,,2024-11-21
RL,12,2212127559,McDonald's,香港灣仔莊士敦道178 - 186號 華懋莊士敦廣場地下2號舖,,2024-03-17
RL,12,2212128279,金灣漁港,香港灣仔謝斐道76號恆信大廈1字樓,,2024-05-05
RL,12,2212128534,McDonald's,"SHOP A, G/F, CHUN HING MANS., 19-21 KING KWONG ST., WAN CHAI, HONG KONG",,2024-05-15
RL,12,2212132698,富聲海鮮酒家,香港駱克道349-355號三湘大廈3字樓4字樓部份,,2024-11-24
RL,12,2212134126,THE JOCKEY,香港跑馬地黃泥涌道33號地下及舖前的行人路,#A#F#G#H,2024-02-02
RL,12,2212134339,滿貫廳/馬房灣露台,香港跑馬地黃泥涌道跑馬地馬場快活看台2樓部份及3樓部份,,2024-02-25
RL,12,2212134357,盛記酒家,香港杜老誌道6號群策大廈3樓,,2024-02-21
RL,12,2212134658,太漁,香港軒尼詩道467-473號地下(部份)閣樓及一樓,#G#H,2024-03-07
RL,12,2212135916,利苑酒家,香港灣仔軒尼詩道338號北海中心1樓,,2024-04-21
RL,12,2212136894,Japanese Curry Shop Bee,香港謝斐道524號舖地下,,2024-06-02
RL,12,2212138030,生記,香港灣仔軒尼詩道107-115號一樓及二樓,,2024-07-29
RL,12,2212142051,華星冰室,香港灣仔克街 6 號地下B1號舖,,2024-12-23
RL,12,2212143179,明閣,香港灣仔港灣道23號鷹君中心2樓,,2024-01-22
RL,12,2212143887,金紫荊生記粵菜廳,香港灣仔博覽道1號香港會議展覽中心地下(北面部份),#G#H,2024-02-26
RL,12,2212143984,維港咖啡閣,香港灣仔博覽道1號香港會議展覽中心L2樓 (北面部份),#F#G#H,2024-03-09
RL,12,2212145023,正斗粥麵專家,香港跑馬地景光街21號地下,,2024-04-08
RL,12,2212148776,慕情日本料理,香港跑馬地景光街18號地下,#G#H,2024-08-05
RL,12,2212149645,南記,香港謝斐道121號地下,,2024-08-30
RL,12,2212152292,佳文魚生店,香港灣仔春園街12號地下,#G#H,2024-11-06
RL,12,2212154456,靠得住,香港灣仔克街 7 號地下,,2024-12-17
RL,12,2212154793,Holiday Inn,香港東院道55號香港大球場商務層(東翼)及高層,,2024-12-29
RL,12,2212156319,醉瓊樓酒家,香港灣仔軒尼詩道289號朱鈞記商業中心地下Ｂ舖及1樓,,2024-02-11
RL,12,2212156328,金鳳大餐廳,香港謝菲道415-421號積福大廈地下Ａ舖,,2024-02-10
RL,12,2212157011,Holiday Inn,香港東院道55號香港大球場商務層(西翼)及高層,,2024-03-11
RL,12,2212158324,香港超級餐廳,香港灣仔譚臣道15號萬利中心地下,,2024-04-29
RL,12,2212162965,喜喜燒臘茶餐廳,香港灣仔軒尼詩道71-85號駱克道72-86號 熙華大廈B座地下N及P舖,,2024-09-14
RL,12,2212164183,義順牛奶,香港銅鑼灣駱克道506號地下,,2024-10-14
RL,12,2212165052,表妹美食,香港機利臣街3號地下,,2024-11-03
RL,12,2212169665,新昌明食店,香港跑馬地奕蔭街22號地下,,2024-01-19
RL,12,2212170890,強記飯店,香港灣仔天樂里9-17號兆豐大廈地下A及B舖,,2024-02-29
RL,12,2212175293,Outback Steak House,香港百德新街22-36翡翠明珠廣場一樓及二樓,,2024-06-29
RL,12,2212175637,Wong's Kitchen,香港灣仔駱克道114-120號嘉洛商業大廈地下B舖 及閣樓AB舖,,2024-07-05
RL,12,2212178414,銀龍茶餐廳,香港謝斐道490-498號金利文廣場地下,,2024-09-07
RL,12,2212178706,燒鳥亭,香港跑馬地成和道49-51A號地下C鋪,,2024-09-14
RL,12,2212179842,McDonald's,香港駱克道151號2樓全層,,2024-10-16
RL,12,2212185568,黑目,香港銅鑼灣信德街18號地下,,2024-02-06
RL,12,2212187014,留園雅敘,香港灣仔駱克道54-62號博滙大廈3字樓,,2024-04-02
RL,12,2212187652,維港魚蛋麵小廚,香港跑馬地成和道11號地下,,2024-05-01
RL,12,2212187838,明寶石餐廳,香港灣仔譚臣道98號運盛大廈地下B舖,#G,2024-05-03
RL,12,2212189898,鍾菜館,香港灣仔軒尼詩道338號北海中心2樓,,2024-07-06
RL,12,2212190731,協奏坊西餐廳,香港銅鑼灣信德街8號香港珀麗酒店2樓及33樓,#F#G#H,2024-07-31
RL,12,2212191804,寶泰車仔麵,香港灣仔灣仔道207號地下,#G#H,2024-08-21
RL,12,2212192269,橋底辣蟹,香港駱克道393號金禧大廈地下,#G#H,2024-09-02
RL,12,2212193110,玉桃軒酒家,香港銅鑼灣波斯富街99號利舞臺廣場20樓,,2024-10-07
RL,12,2212197325,潮興,香港謝斐道481B號地舖,,2024-02-07
RL,12,2212197486,易牙妙手,香港紀利佐治街1號金百利中心5字樓R1號鋪,,2024-02-17
RL,12,2212198586,金羅寶,"香港銅鑼灣記利佐治街1號金百利中心6字樓R1,R2,R3舖",#E#G,2024-03-20
RL,12,2212199109,雲桂香,香港銅鑼灣駱克道444-450號地下,,2024-04-10
RL,12,2212199279,十里潮香,香港紀利佐治街1號金百利中心五字樓R2號鋪,,2024-04-16
RL,12,2212199978,花園餐廳,香港紀利佐治街1號金百利中心4字樓2號鋪,,2024-05-01
RL,12,2212201390,新巴黎越南餐廳,香港紀利佐治街1號金百利中心五字樓R4號鋪,,2024-06-23
RL,12,2212202083,陽明燒腊飯店,香港灣仔石水渠街21號地下,,2024-07-14
RL,12,2212202108,傷心酸辣粉(銅鑼灣),香港紀利佐治街1號金百利中心五字樓R3號鋪,,2024-07-11
RL,12,2212202357,翠林餐廳,香港銅鑼灣信德街15號地下,,2024-07-24
RL,12,2212203864,雨林軒,香港灣仔譚臣道103號地下,,2024-09-09
RL,12,2212203916,肥仔記麵食,香港灣仔軒尼詩道319號地下,,2024-09-11
RL,12,2212204007,花盃日本料理,香港新寧道8號中國太平大廈二期二樓,#F#G#H,2024-09-15
RL,12,2212204627,TABOO,香港灣仔盧押道18號海德中心1樓A及B舖及地下A及C舖,#F,2024-10-03
RL,12,2212211957,新九記,香港大王東街7-11號地下C9號舖,,2024-05-11
RL,12,2212212118,THE WANCH,香港灣仔謝斐道90-92號豫港大廈 地下(部份)及1樓,,2024-05-19
RL,12,2212212172,漁火海鮮刺身火鍋,香港駱克道491-499號8樓,#F#G#H,2024-05-22
RL,12,2212213865,標記雲吞麵,香港灣仔灣仔道119號地下,,2024-07-13
RL,12,2212213999,魚一壽司刺身,香港灣仔銅鑼灣駱克道491-499號京都廣場地庫,#F#G#H,2024-07-14
RL,12,2212214053,上海弄堂,香港跑馬地綿發街10號地下,,2024-07-17
RL,12,2212216527,新豐記,香港灣仔莊士敦道149號地下,,2024-10-15
RL,12,2212216989,KIN KAO 2,香港蘭杜街2號麗都大廈地下10號舖,,2024-11-02
RL,12,2212221684,鼎泰酸菜魚,香港灣仔謝菲道130-146號地下7至8 號舖,,2024-02-19
RL,12,2212222252,五星餐廳,香港謝斐道110-116號美暉大廈地下3號舖,,2024-03-10
RL,12,2212222720,榮式,香港蘭杜街2號麗都大廈地下7號舖,,2024-03-25
RL,12,2212222872,泰簡單,香港謝斐道517號總統戲院3樓,,2024-03-31
RL,12,2212223370,順興茶餐廳,香港大坑安庶庇街5號地下,,2024-04-25
RL,12,2212223769,喜記避風塘炒辣蟹,香港謝斐道379-389號特麗樓地下1-4號,,2024-05-05
RL,12,2212224717,陳家廚房,香港灣仔道209-219號地庫1樓,,2024-06-02
RL,12,2212225084,大快活,香港灣仔灣仔道128-150號明豐大廈1樓A部份,,2024-06-23
RL,12,2212225756,權八,香港銅鑼灣恩平道28號利園廣場二期3樓308及311號舖 及舖前露天茶座,#A,2024-07-11
RL,12,2212226616,天然齋,香港灣仔謝斐道254-272號杜誌台地下11-12號鋪,,2024-08-04
RL,12,2212228481,港灣茶餐廳,香港灣仔港灣道1號香港會議展覽中心 地下(南面部份),,2024-10-10
RL,12,2212228658,蘇記茶餐廳,香港銅鑼灣謝斐道404-406號 文石大廈地下3號鋪,,2024-10-12
RL,12,2212230008,KIN KAO,香港灣仔銅鑼灣登龍街36號地下,#G#H,2024-11-29
RL,12,2212230071,炑八,香港軒尼詩道502號黃金廣場６樓,#G#H,2024-12-05
RL,12,2212231348,Outback Steak House,香港灣仔駱克道42-50號及芬域街8-12號君悅居1字樓,,2024-12-15
RL,12,2212233414,印尼爪哇風味餐廳,香港銅鑼灣伊榮街19號地下,,2024-03-03
RL,12,2212233575,SUSHI KAZU ISHOUKUYA,香港銅鑼灣登龍街28號永光中心7樓,#G#H,2024-03-13
RL,12,2212234170,Wagyu Lounge,香港跑馬地藍塘道18號地下,,2024-04-03
RL,12,2212234204,TL住家菜,香港灣仔謝斐道460-462號 楊耀熾商業大廈地下,,2024-04-06
RL,12,2212234754,PLAYT,香港告士打道310號柏寧酒店一樓1.13-1.22號舖,#F#G#H,2024-04-25
RL,12,2212234860,五目屋,香港灣仔蘭杜街2號麗都大廈地下8號舖,#G,2024-04-27
RL,12,2212235377,六角餐廳,香港灣仔光明街6號地下,#G#H,2024-05-16
RL,12,2212235386,杭洲酒家,香港灣仔莊士敦道178-186號 華懋莊士敦廣場1樓,,2024-05-17
RL,12,2212235492,肯德基,香港灣仔莊士敦道112號 地下4及5號鋪及1樓A&B鋪,,2024-05-19
RL,12,2212800142,泰式食,香港銅鑼灣紀利佐治街1號 金百利8樓 R2 & R3 號舖,,2024-06-12
RL,12,2212800212,新德興茶餐廳,香港灣仔道218-220B號利昌大廈地下D舖（主要部份）,,2024-06-20
RL,12,2212800294,一品雞煲火鍋,香港銅鑼灣謝斐道483-499號1樓B室,#F#G#H,2024-07-07
RL,12,2212800373,Poolhouse,香港灣仔港灣道1號 香港君悅酒店11樓主要部份,,2024-07-25
RL,12,2212800568,緣味小聚,香港銅鑼灣紀利佐治街 1號金百利7樓R4,,2024-09-07
RL,12,2212800601,麻辣風雲,香港銅鑼灣駱克道491-499號 京都廣場5樓,#F#G#H,2024-09-15
RL,12,2212800692,馬六,"香港交加里17-27號, 巴路士街12A-C, 灣仔道151-163號, 文安樓地下 G53, 54及55號舖",,2024-09-28
RL,12,2212800841,昌記,香港灣仔機利臣街6-14號 基利大廈地下E舖,,2024-10-18
RL,12,2212800850,陶源酒家,香港菲林明道8號大同商場2字樓 及1字樓3-4及5號舖,,2024-10-19
RL,12,2212800878,Elephant Grounds,香港灣仔永豐街8-10號 永豐大廈地下D至L舖,,2024-10-27
RL,12,2212800984,寿司今村,香港軒尼詩道523-527號 澳門逸園中心16樓,#G#H,2024-11-23
RL,12,2212801385,百合谷餐廳,香港灣仔愛群道36號(主要部份)地下,,2025-01-12
RL,12,2212801428,蒲田(居食屋)日本料理,香港活道3號地下,#G#H,2024-02-16
RL,12,2212801446,味之源,快活谷馬場聯合看台10樓,,2024-03-15
RL,12,2212801482,UCC Coffee Shop,香港銅鑼灣軒尼詩道489號銅鑼灣廣場一期2樓212號鋪,,2024-04-17
RL,12,2212801561,必勝客,香港灣仔太原街8號海源中心1樓,,2024-05-23
RL,12,2212801622,韓雅林,香港銅鑼灣軒尼詩道489號銅鑼灣廣場一期6樓B室,#G#H,2024-06-08
RL,12,2212801640,鉄板站扒房餐廳,香港山光道1號A意廬小築地下A部份,,2024-06-08
RL,12,2212801738,香港逸蘭銅鑼灣酒店,香港銅鑼灣禮頓道133號1樓較小部份,,2024-07-04
RL,12,2212801817,三川居酒屋,香港軒尼詩道499號永光商業大廈地庫,#G#H,2024-07-17
RL,12,2212801835,美味廚,香港灣仔道165-171號樂基中心5樓,,2024-07-20
RL,12,2212801871,大快活快餐,香港銅鑼灣道19-23號健康大廈一樓全層及地下1號鋪,,2024-07-30
RL,12,2212801899,浩記茶餐廳,香港灣仔謝斐道315-317號帝城大廈地下,,2024-07-31
RL,12,2212801932,北京水餃皇,香港灣仔謝菲道118-124號地下C鋪,,2024-08-16
RL,12,2212801950,美味天皇,香港灣仔謝斐道148至150號地下,,2024-09-20
RL,12,2212801969,NEW ROYAL ARMS,香港灣仔譚臣道15號萬利中心1樓,,2024-09-20
RL,12,2212802111,O Delice!,香港灣仔蘭杜街2號地下9號鋪,#F,2024-11-26
RL,12,2212802120,Jo Jo Indian Cusine,香港灣仔駱克道37-39號2樓,,2024-11-30
RL,12,2212802157,西貢,香港大坑浣紗街14號地下舖 及舖前露天座位,#A#G#H,2024-12-13
RL,12,2212802184,花街道酒処,香港銅鑼灣渣甸坊48號采怡閣地下4號鋪,#F#G#H,2024-12-20
RL,12,2212802218,KU-SUYA RAKUEN,香港銅鑼灣燈籠街28號永光中心12樓,#E#F#G#H,2025-01-08
RL,12,2212802236,築地日本料理,香港銅鑼灣記利佐治街1號金百利7字樓R1鋪,#E#G#H,2024-01-17
RL,12,2212802306,渝痴漁醉,香港銅鑼灣記利佐治街1號金百利8樓R-1鋪,#G#H,2024-03-05
RL,12,2212802379,SUN STREET GRIND,香港灣仔日街1號地下,,2024-04-03
RL,12,2212802421,板長壽司,香港銅鑼灣東角道24-26號怡東商場2字樓281-282號鋪,#G#H,2024-04-22
RL,12,2212802449,DORSETT KITCHEN,香港皇后大道東387-397號麗都大酒店一樓(部份),,2024-04-26
RL,12,2212802476,和三昧,香港銅鑼灣軒尼詩道５５５號東角中心２２樓,#E#F#G#H,2024-05-16
RL,12,2212802494,火車頭越南餐室,香港大坑浣紗街11號地下,,2024-05-28
RL,12,2212802528,FLAME,香港灣仔盧押道18號海德中心地下B鋪,,2024-06-10
RL,12,2212802555,尚鮮日式燒肉漁市場有限公司,香港銅鑼灣謝斐道496號金利文廣場3樓,#F#G#H,2024-06-11
RL,12,2212802722,老北京家常菜,香港灣仔駱克道１１７號興邦大廈地下 １號鋪及１樓Ａ號鋪,#G#H,2024-08-26
RL,12,2212802777,農圃飯店,香港銅鑼灣新寧道8號中國太平大廈I期1字樓,#E#F#G#H,2024-09-06
RL,12,2212802847,本延鍋物,香港灣仔謝斐道379-389號特麗樓地下6及7號鋪,#F#G#H,2024-09-18
RL,12,2212802856,福臨門有限公司,香港灣仔莊士敦道35-45號地下(三號鋪)及一樓至三樓,,2024-09-26
RL,12,2212802962,翡翠拉麵小籠包,香港灣仔莊士敦道181號大有商場310號鋪,,2024-11-11
RL,12,2212802971,豐生水起,香港灣仔灣仔道83號3樓,,2024-11-18
RL,12,2212803114,備長,香港軒尼詩道525號澳門逸園中心26樓,,2024-02-24
RL,12,2212803211,麻辣派對,香港銅鑼灣紀利佐治街 1號金百利4字樓R1鋪,,2024-03-11
RL,12,2212803266,岩浪天扶良日本料理,香港銅鑼灣軒尼詩道525號澳門逸園中心9樓,#G#H,2024-04-14
RL,12,2212803318,Milu Thai Restaurant,香港銅鑼灣耀華街３號百樂中心２樓,#F#G#H,2024-04-28
RL,12,2212803372,胡爐,香港銅鑼灣耀華街3號百樂中心3字樓,#G,2024-06-09
RL,12,2212803451,La Bamba Cantina,香港灣仔盧押道20號地下3號鋪及閣樓全層,#G#H,2024-07-03
RL,12,2212803655,喜瑪拉雅餐廳,香港灣仔大王東街22-30號A鋪地下部份及1樓,,2024-08-27
RL,12,2212803664,和昌飯店,香港灣仔莊士敦道60A-66號1字樓7號鋪2字樓11號鋪,#F,2024-09-01
RL,12,2212803673,泰好食,香港灣仔厦門街1號廣泰樓地下D1號鋪,,2024-09-04
RL,12,2212803691,名家韓國餐廳,香港銅鑼灣告士打道280號世貿中心13字樓1號鋪,#E#G,2024-09-16
RL,12,2212803707,OYSTER TALKS SEAFOOD & WINE BAR,香港跑馬地奕蔭街14-18號地下4號鋪,#F,2024-09-16
RL,12,2212803716,源品車仔麵茶餐廳,香港銅鑼灣大坑京街18號地下,,2024-09-24
RL,12,2212803734,一杯屋,香港銅鑼灣軒尼詩道525號澳門逸園中心8樓,#G#H,2024-09-28
RL,12,2212803804,大自然素食,香港銅鑼灣軒尼詩道502號黃金廣場8樓,,2024-11-04
RL,12,2212803822,葫同日式燒肉,香港灣仔聖佛蘭士街12號地下鋪,,2024-11-16
RL,12,2212803886,翡翠拉麵小籠包,香港銅鑼灣勿地臣街1號時代廣場地庫2 B221A號鋪,,2024-12-14
RL,12,2212803901,沒有記錄,香港灣仔謝斐道140號建利大廈地下5號鋪,,2024-12-18
RL,12,2212803983,川滿居,香港銅鑼灣駱克道491-499號京都廣場6字樓,#G#H,2024-01-19
RL,12,2212804065,金鶴拉麵,香港銅鑼灣軒尼斯道525號澳門逸園中心7字樓,#G#H,2024-02-24
RL,12,2212804074,星海薈,"香港銅鑼灣勿地臣街2-2A及4號波斯富街99號利舞臺廣場 1樓(部份),5及5M樓",,2024-03-05
RL,12,2212804144,軒尼詩冰廳,香港灣仔駱克道137-147號香江大廈地下H鋪,,2024-03-31
RL,12,2212804223,益新美食館,香港灣仔軒尼詩道48-62號上海實業大廈地下3-4號鋪,,2024-04-29
RL,12,2212804296,金西南米線,香港銅鑼灣登龍街45號地下,,2024-05-14
RL,12,2212804339,Triple O's,香港灣仔港灣道25號海港中心1字樓121號鋪,,2024-05-24
RL,12,2212804348,鮨樂,香港灣仔港灣道30號新鴻基中心1樓137至139號鋪,#G#H,2024-06-01
RL,12,2212804384,Delifrance,香港灣仔莊士敦道181號大有商場101及102號鋪,,2024-06-14
RL,12,2212804472,The Oyster House,香港灣仔謝斐道148-156號金福大廈地下C鋪,#F,2024-07-22
RL,12,2212804481,印尼村餐廳,香港銅鑼灣糖街1至5號地下部份及地庫,,2024-07-30
RL,12,2212804490,南亭,香港跑馬地源遠街10號地下,#G#H,2024-08-11
RL,12,2212804524,WOOLOOMOOLOO STEAKHOUSE,香港灣仔軒尼詩道256號 THE HENNESSY 31字樓,#F,2024-09-10
RL,12,2212804542,Ebeneezer's Kebab,香港灣仔駱克道52號地下,,2024-09-10
RL,12,2212804551,薔紅餐廳,香港灣仔莊士敦道194-204號灣仔商業中心一字樓,,2024-09-15
RL,12,2212804612,Siam 28,香港軒尼詩道525號澳門逸園中心28樓,#G#H,2024-10-01
RL,12,2212804658,TRAFALGAR,香港灣仔駱克道54-62號博滙大廈5字樓,,2024-10-21
RL,12,2212804676,溢駿餐廳,香港灣仔譚臣道105-111號豪富商業大廈地下A及B鋪,,2024-11-05
RL,12,2212804737,皇室,香港銅鑼灣景隆街21號海都大廈地下4號鋪,,2024-11-29
RL,12,2212804773,意日閣,香港灣仔博覽道1號香港會議展覽中心L2樓(+21.9),#E#G#H,2024-12-08
