TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE
RR,97,3197802011,A Happy Pancake,"SHOP NO. A326, LEVEL 3, NEW TOWN PLAZA PHASE III, SHA TIN, NEW TERRITORIES",,2022-11-05
RR,97,3197802020,昇隆粉麵,"SHOP NO. 216, 2/F, LEK YUEN PLAZA, 6 LEK YUEN STREET, SHA TIN, NEW TERRITORIES",,2022-11-11
RR,97,3197802039,家寶,"STALL NO. 5 IN THE MARKET PLACE, GROUND FLOOR, YU CHUI SHOPPING CENTRE, YU CHUI COURT, 2, 6, 8 NGAU PEI SHA STREET, SHA TIN, NEW TERRITORIES",,2023-01-10
RR,97,3197802048,Hana-musubi,"SHOP NO. G11 ON THE GROUND FLOOR OF FORTUNE CITY ONE, CITY ONE SHATIN, NEW TERRITORIES",,2023-01-26
RR,97,3197802057,蜂味燒,"SHOP 5, G/F, GREENWOOD GARDEN, 7-11 SHA KOK STREET, SHA TIN, NEW TERRITORIES",,2023-01-27
RR,97,3197802066,多多餐廳,"SHOP 5-6, JUBILEE MARKET, 2-18 LOK KING STREET, FO TAN, NEW TERRITORIES",,2023-01-27
RR,97,3197802075,八囍牛雜粉麵,"STALL NOS. 20 AND 21 IN THE MARKET PLACE, GROUND FLOOR, COMMERCIAL COMPLEX -OFFICE AND COMMERCIAL AREAS (ALSO KNOWN AS YU CHUI SHOPPING CENTRE), YU CHUI COURT, 2, 6, 8 NGAU PEI SHA STREET, SHA TIN, NEW TERRITORIES",,2023-02-17
RR,97,3197802093,MEET FRESH,"SHOP NOS. 2332-2333, LEVEL 2, MOSTOWN, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2022-09-06
RR,97,3197802109,大囍牛雜粉麵,"SHOP M10, MARKET, LAKE SILVER, 599 SAI SHA ROAD, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2022-10-20
RR,97,3197802118,E FOR EGG,"SHOP E, G/F. & C/L, SHING HO BUILDING, 19-25 SHING HO ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",,2022-11-23
RR,97,3197802127,ET鹽水雞,"SHOP A2, G/F, HEY YUET BUILDING, NO. 13 CHIK FU STREET & NO. 18-24 CHIK SHUN STREET, SHA TIN, NEW TERRITORIES",,2022-12-08
RR,97,3197802136,I'S CORNER,"SHOP NOS. 1 & 2, G/F, W LUXE, 5 ON YIU STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",,2023-02-03
RR,97,3197802145,LIFETASTIC Patisserie,"SHOP NO. 410, LEVEL 4, NEW TOWN PLAZA, PHASE I, SHA TIN, NEW TERRITORIES",,2023-02-06
RR,97,3197802154,厚興瑜記,"SHOP NO. 102, 1/F, WE GO MALL, 16 PO TAI STREET, MA ON SHAN, NEW TERRITORIES",,2023-02-09
RR,97,3197802163,DEAR COFFEE,"UNIT 7, G/F, OF THE COMMERCIAL & GARAGE BLOCK, CARADO GARDEN, NOS. 20-30 TIN SAM STREET, SHA TIN, NEW TERRITORIES",,2023-02-10
RR,97,3197802172,拾竹,"SHOP  NO(S). G-2/18-20 ON THE GROUND FLOOR OF MOSTOWN STREET, NO. 22 ON SHING STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2023-03-15
RR,97,3197802181,INSPIRE,"ROOM 560-01, G/F, CUHK MEDICAL CENTRE, 9 CHAK CHEUNG STREET, SHA TIN, NEW TERRITORIES",,2023-03-20
RR,97,3197802190,川味閣,"SHOP G-3/12 & 33, GROUND FLOOR, MOSTOWN STREET, NO. 8 ON SHING STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2023-03-20
RR,97,3197802206,潮洲哥粉麵,"STALL NO. S-CS 10, GROUND FLOOR, MARKET PLACE OF CHUN SHEK SHOPPING CENTRE, CHUN SHEK ESTATE, 1 SHING TIN STREET, SHA TIN, NEW TERRITORIES",,2023-05-02
RR,97,3197802215,Four X Four,"G/F, NO. 143 SHEUNG KENG HAU VILLAGE, TAI WAI, SHA TIN, NEW TERRITORIES",,2023-06-14
RR,97,3997802259,臻味,"SHOP F, G/F, CHIK TAT HOUSE, 10-22 CHIK TAK LANE, TAI WAI, NEW TERRITORIES",,2022-09-14
RR,97,3997802268,串串川,"SHOP G47, G/F, KINGS WING PLAZA 1, 3 ON KWAN STREET, SHA TIN, NEW TERRITORIES",,2022-09-28
RR,97,3997802277,皇后餃子,"SHOP G05, G/F, KINGS WING PLAZA 1, NO. 3 ON KWAN STREET, SHA TIN, NEW TERRITORIES",,2022-10-24
RR,97,3997802286,知粥樂,"SHOP NO. G29, G/F, MOSTOWN (PHASE 5), 628 SAI SHA ROAD, 18 ON YUEN STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",,2022-11-16
RR,97,3997802295,NUK CAFE LIMITED,"UNIT S045, G/F, BUILDING 10W, PHASE TWO, HONG KONG SCIENCE PARK, PAK SHEK KOK, NEW TERRITORIES",,2022-11-30
RR,97,3997802301,PACIFIC COFFEE,"UNIT S019, G/F, BLOCK 5W, PHASE ONE, HONG KONG SCIENCE PARK, PAK SHEK KOK, SHA TIN, NEW TERRITORIES",,2023-01-10
RR,97,3997802310,SMACK,"PORTION A OF UNIT S161, 1/F, BUILDING 12W, PHASE THREE, HONG KONG SCIENCE PARK, PAK SHEK KOK, NEW TERRITORIES",,2023-01-14
RR,97,3997802329,HungKee Noodles,"SHOP NOS. G06-07, G/F, MOSTOWN, MA ON SHAN, NEW TERRITORIES",,2023-01-19
RR,61,3161010022,Ned Kelly's Last Stand,"G/F, 11A ASHLEY ROAD, TSIM SHA TSUI, KOWLOON",,2023-06-30
RR,61,3161010165,大安,"G/F & M/F (PORTION), 830 CANTON ROAD, YAU MA TEI, KOWLOON",,2023-06-30
RR,61,3161011380,老地坊夜總會,"2/F, 2-6 NANKING STREET, 86-90 PARKES STREET, JORDAN, KOWLOON",#B,2023-06-30
RR,61,3161011450,中港城夜總會,"7/F, BUCKINGHAM BUILDING, 317-321 NATHAN ROAD, JORDAN, KOWLOON",#B,2023-06-30
RR,61,3161012198,莎莉文冰廳,"G/F, 109 SHANGHAI STREET, JORDAN, KOWLOON",,2023-06-30
RR,61,3161012417,NEW YORK KARAOKE NIGHT CLUB,"4/F, 9-10 TAK HING STREET, YAU MA TEI, KOWLOON",#B,2023-06-30
RR,61,3161013669,TIN SHEUNG YAN GAN NIGHT CLUB,"1/F, 6-6C NANKING STREET, JORDAN, KOWLOON",#B,2023-06-30
RR,61,3161013933,D G Club,"BASEMENT & G/F (PORTION), 36 MODY ROAD, TSIM SHA TSUI, KOWLOON",,2023-06-30
RR,61,3161014042,REGENT HONG KONG,"PORTION OF ROOF GARDEN AT L3 & L2 (TOILETS), REGENT HONG KONG, 18 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",,2023-06-30
RR,61,3161014440,美新茶餐廳,"G/F, 31 PARKES STREET, KOWLOON",,2023-06-30
RR,61,3161015276,CLUB DE HONG KONG,"UNIT NOS. A2, B, B1 AND B2, 3/F, TSIM SHA TSUI CENTRE, 66 MODY ROAD, TSIM SHA TSUI, KOWLOON",#B,2023-06-30
RR,61,3161122639,GOLD LAI SHING,"1/F, 497-497A NATHAN ROAD, YAU MA TEI, KOWLOON",#B,2023-06-30
RR,61,3161125072,BACKYARD BAR,"2/F, RICH TOWERS, 2 BLENHEIM AVE, TSIM SHA TSUI, KOWLOON",,2023-06-30
RR,61,3161127412,PROSIT BAR AND RESTAURANT,"1/F, HONYTEX BLDG, KIL9594, 22 ASHLEY ROAD, TSIM SHA TSUI, KOWLOON",,2023-06-30
RR,61,3161136623,五味鳥,"SHOP 5, LG/F, ENERGY PLAZA, 92 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",,2023-06-30
RR,61,3161142394,翡翠城卡拉OK夜總會,"4/F, 317-321 NATHAN ROAD, JORDAN, KOWLOON",#B,2023-06-30
RR,61,3161143810,NEW YOBO CLUB,"SHOP NO.2-6, 1/F, HARBOUR CRYSTAL CENTRE, 100 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",#B,2023-06-30
RR,61,3161145393,BOARDWAY DANCING ROOM,"1/F, 118 WOOSUNG STREET, JORDAN, KOWLOON",,2023-06-30
RR,61,3161153167,純燒鳥,"G/F, 33A HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",,2023-06-30
RR,61,3161154638,llll.Coffee box,"SHOP 3B, G/F, 836-838 CANTON ROAD, YAU MA TEI, KOWLOON",,2023-06-30
RR,61,3161164569,RICH CITY NIGHT CLUB,"2/F, WAI WAH COMMERCIAL BUILDING, 109-113 PORTLAND STREET, KOWLOON",#B,2023-08-22
RR,61,3161166802,Awtar Terrace,"SHOP NO. 2, G/F,  AND OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT,  KNUTSFORD COMMERCIAL BUILDING, 4-5 KNUTSFORD TERRACE, TSIM SHA TSUI, KOWLOON",#A,2022-12-09
RR,61,3161168321,L & G KARAOKE NIGHT CLUB,"1/F & SHOP L (G/F), BUCKINGHAM BUILDING, 317-321 NATHAN ROAD, JORDAN, KOWLOON",#B,2023-03-11
RR,61,3161168631,合成餐廳,"SHOP E, G/F, 27 PITT STREET, YAU MA TEI, KOWLOON",,2023-03-30
RR,61,3161169245,大樹吧,"SHOP 1, G/F, KNUTSFORD COMMERCIAL BUILDING, 4-5 KNUTSFORD TERRACE,TSIM SHA TSUI, KOWLOON AND THE OUTSIDE SEATING ACCOMMODATION IN FRONT OF SHOP 1,  G/F, KNUTSFORD COMMERCIAL BUILDING, 4-5 KNUTSFORD TERRACE, TSIM SHA TSUI, KOWLOON",#A,2023-05-05
RR,61,3161172014,NEW GOLDEN YACHT NIGHT CLUB,"1/F, 431-437 SHANGHAI STREET, YAU MA TEI, KOWLOON",,2022-10-12
RR,61,3161172175,上海城市,"2/F, 431-437 SHANGHAI STREET, YAU MA TEI, KOWLOON",,2022-10-13
RR,61,3161174436,JAPAN CITY KARAOKE NIGHT CLUB,"5/F, BUCKINGHAM BUILDING, 317-321 NATHAN ROAD, KOWLOON",#B,2023-03-02
RR,61,3161174861,Austin Bar & Club,"SHOP A, G/F, GOLDEN HOUSE, 1 AUSTIN AVENUE, TSIM SHA TSUI, KOWLOON",,2023-04-01
RR,61,3161175004,Pearl KTV,"2/F, 118 WOOSUNG STREET, JORDAN, KOWLOON",#B,2023-04-15
RR,61,3161177611,Colour Lounge,"2/F, CAMBRIDGE HOUSE, 26-28 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",#B,2022-09-19
RR,61,3161177693,Queen's Pub,"G/F, 272 TEMPLE STREET, JORDAN, KOWLOON",,2022-09-23
RR,61,3161179796,海豹OK夜總會,"2/F, 364-368 SHANGHAI STREET, YAU MA TEI, KOWLOON",,2022-12-30
RR,61,3161181702,聯合,"G/F, 50-52 BATTERY STREET, YAU MA TEI, KOWLOON",,2023-04-18
RR,61,3161187603,JADE CAFÉ,"19/F, SILKA SEAVIEW HOTEL, 262-276 SHANGHAI STREET, YAU MA TEI, KOWLOON",#G#H,2023-03-08
RR,61,3161191244,新興粉麵,"SHOP C,D,E &F, G/F, 100 WOOSUNG STREET, KOWLOON",,2022-11-28
RR,61,3161203453,錫記雲吞麵食,"SHOP B, G/F, ASHLEY MANSION, 10-14 ASHLEY ROAD, TSIM SHA TSUI, KOWLOON",,2022-09-22
RR,61,3161204623,Largos Hotel,"BASEMENT 1 (PORTION), BASEMENT 2(PORTION) & 1/F (PORTION), 30-36 NANKING STREET, JORDAN, KOWLOON",,2022-12-07
RR,61,3161210321,BOULDER 7 PUB,"2/F, HAI XIN BUILDING, 15-17 HART AVENUE, TSIM SHA TSUI, KOWLOON",,2023-07-26
RR,61,3161218547,OYASUMI,"SHOP NO.2 (G/F), 1/F, SUPREME HOUSE, 2A HART AVENUE, KOWLOON",,2022-12-21
RR,61,3161225053,東方夜總會,"3/F, BUCKINGHAM BUILDING, 317-321 NATHAN ROAD, KOWLOON",#B,2022-08-26
RR,61,3161230013,YOO JYO LOUNGE,"2/F, CHINACHEM CAMERON CENTRE, 42-44 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",#B,2022-12-23
RR,61,3161230192,All Night Long,"G/F AND OUTSIDE SEATING ACCOMODATION IN FRONT OF G/F, 9 KNUTSFORD TERRACE, KOWLOON",#A,2022-12-14
RR,61,3161238992,KOWLOON CURRY HOUSE & BAR,"G/F & C/L (PORT), 266 TEMPLE STREET, JORDAN, KOWLOON",,2023-08-20
RR,61,3161240731,NEW SA RANG,"14/F, WARDLEY CENTRE, 9-11 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",,2022-09-29
RR,61,3161241345,HERO,"1/F, CHINACHEM CAMERON CENTRE, 42-44 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",#B,2022-10-17
RR,61,3161247671,SHOW TIME,"3/F, 10 KNUTSFORD TERRACE, TSIM SHA TSUI, KOWLOON",,2023-03-07
RR,61,3161249075,SAINT'S ALP TEAHOUSE,"1/F, ULTRAGRACE COMMERCIAL BLDG., 5 JORDAN ROAD, YAU MA TEI, KOWLOON",,2023-04-18
RR,61,3161254619,Club Uno,"SHOP 225, 2ND BASEMENT, REGAL KOWLOON HOTEL, 71 MODY ROAD, TSIM SHA TSUI, KOWLOON",#B,2022-10-17
RR,61,3161262517,WELCOME BAR,"10/F, VINCENT COMMERCIAL BLDG, 21 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",,2023-05-27
RR,61,3161262599,ZINO's BAR & LOUNGE,"G/F, PORTION A, EMPIRE HOTEL KOWLOON, 62 KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON",,2023-05-28
RR,61,3161264452,SPACE BAR,"4/F, CAMERON CENTRE, 57-59 CHATHAM ROAD, TSIM SHA TSUI, KOWLOON",,2023-07-18
RR,61,3161270406,香港仔魚疍王,"SHOP C, G/F, 1G-1H WING SING LANE, YAU MA TEI, KOWLOON",,2022-12-18
RR,61,3161282430,景霖正宗四川麻辣米線,"SHOP A, G/F, PARKES BUILDING, 17-23 PARKES STREET, JORDAN, KOWLOON",,2023-05-05
RR,61,3161282528,金佳麗夜總會,"1/F, WOOSUNG HOUSE, 127 WOOSUNG STREET, KOWLOON",#C,2023-05-06
RR,61,3161290286,好麵線,"G/F, 59B PUBLIC SQUARE STREET, YAU MA TEI, KOWLOON",,2023-02-10
RR,61,3161290578,新翠苑粉麵,"G/F, 129 PARKES STREET, KOWLOON",,2023-02-23
RR,61,3161292103,L'Paradis,"5/F, CAMERON CENTRE, 57-59 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",,2023-04-07
RR,61,3161292592,通達食店,"G/F, 44 PITT STREET, KOWLOON",,2023-04-27
RR,61,3161293188,越發,"G/F, 99 PORTLAND STREET, KOWLOON",,2023-05-12
RR,61,3161296974,6 café & bar,"6/F, HANWAY COMMERCIAL CENTRE, 36 DUNDAS STREET, KOWLOON",,2023-08-25
RR,61,3161297171,星林居,"SHOP A, G/F, LOT 6456, 23 LOCK ROAD, KOWLOON",,2022-08-31
RR,61,3161297214,PAK PO SNACK SHOP,"G/F, 89C BATTERY STREET, JORDAN, KOWLOON",,2023-07-21
RR,61,3161301872,Dartsman,"RM. 305, 3/F, HART AVENUE PLAZA, 5-9A HART AVENUE, TSIM SHA TSUI, KOWLOON",,2023-01-20
RR,61,3161301881,Club Crystallitic,"SHOP NOS. B201-B210, B211-B216 & B232-B235, 2ND BASEMENT, REGAL KOWLOON HOTEL, 71 MODY ROAD, TSIM SHA TSUI, KOWLOON",#B,2023-01-18
RR,61,3161302644,蘭香餐廳,"FLAT A, G/F, AUSTIN MANSION, 15A AUSTIN AVENUE, TSIM SHA TSUI, KOWLOON",,2023-02-02
RR,61,3161800166,Starbucks Coffee,"G/F, SHOP A & REAR EXPANSION, NATHAN HOTEL, 378 NATHAN ROAD, KOWLOON",,2023-06-15
RR,61,3161800236,Superstar,"5/F, MULTIFIELD PLAZA, 3 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",#B,2023-07-03
RR,61,3161800360,NEW 18,"14/F-16/F, PLACE 18, 18 CHEONG LOK STREET, KOWLOON",#B,2023-07-31
RR,61,3161800485,Courtney's,"5/F, AND THE OUTSIDE SEATING ACCOMMODATION AT TERRACE, 7-9 MINDEN AVENUE, TSIM SHA TSUI, KOWLOON",#A,2022-09-07
RR,61,3161800591,Oyster To Go,"SHOP A, G/F, 6 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",,2022-10-16
RR,61,3161800713,No Record,"SHOP 6-7, G/F, ARTS MANSION, 46-58 ARTHUR STREET, 4-6 MAN MING LANE, KOWLOON",,2022-11-09
RR,61,3161800810,Vision Company,"1/F, CAMBRIDGE HOUSE, 26-28 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",#B,2022-11-28
RR,61,3161800935,THE HAIR OF THE DOG,"SHOP 4, G/F, SUPREME HOUSE, 2A HART AVENUE, TSIM SHA TSUI, KOWLOON",,2023-01-11
RR,61,3161800962,Karena Bar,"12/F, THE WAVE, 184 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2023-01-25
RR,61,3161801008,WHERE,"UNIT B, C, 4/F, CENTURY HOUSE, 3-4 HANOI ROAD, TSIM SHA TSUI, KOWLOON",,2023-02-21
RR,61,3161801071,Macau Cafe,"SHOP 6B, 7B, 12B, M/F, TSIM SHA TSUI MANSION, 83-97 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2023-03-31
RR,61,3161801099,Chocolate Bar & Restaurant,"13/F, THE WAVE, 184 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2023-03-31
RR,61,3161801132,香港仔一品魚蛋王,"SHOP C, G/F, 1J-1K NANKING STREET, JORDAN, KOWLOON",,2023-05-01
RR,61,3161801141,STARBUCKS COFFEE,"SHOP 17A, FIRST FLOOR, CHINA HONG KONG CITY, 33 CANTON ROAD, TSIM SHA TSUI, KOWLOON",,2023-05-02
RR,61,3161801284,No Record,"G/F, BOWRING BUILDING, 18 BOWRING STREET, JORDAN, KOWLOON",,2023-07-09
RR,61,3161801318,西藏,"SHOP B, G/F, GOLDEN HOUSE, 1 AUSTIN AVENUE, TSIM SHA TSUI, KOWLOON",,2023-08-06
RR,61,3161801497,ANY MOMENT,"9/F., HANWAY COMMERCIAL CENTRE, 36 DUNDAS STREET, MONG KOK, KOWLOON",,2023-02-12
RR,61,3161801558,Club Star,"UNIT 1, 2, 13-15, 3/F, HOUSTON CENTRE, 63 MODY ROAD, KOWLOON",#B,2023-03-27
RR,61,3161801567,CHOP BAR,"3/F, CAMERON CENTRE, 57-59 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",,2023-04-10
RR,61,3161801594,Club House,"SHOP B1, B3 & B4, 2/F, NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM ROAD , TSIM SHA TSUI, KOWLOON",#B,2023-04-24
RR,61,3161801600,COINS CLUB,"9/F, 184 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2023-05-02
RR,61,3161801655,Nathan Left,"1/F, HART AVENUE PLAZA, 5-9 HART AVENUE, TSIM SHA TSUI, KOWLOON",,2023-06-10
RR,61,3161801664,牛腩粉麵,"SHOP C, G/F, WING SING BUILDING, 36-40 TEMPLE STREET, YAU MA TEI, KOWLOON",,2023-06-10
RR,61,3161801673,雲南桂林過橋米線,"SHOP NOS. 5 & 6, G/F, HART AVENUE PLAZA, 5-9 HART AVENUE, TSIM SHA TSUI, KOWLOON",,2023-06-11
RR,61,3161801691,A FIFTH,"5/F, KATHERINE HOUSE, 53-55 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",,2023-06-24
RR,61,3161801707,HOO,"22/F, THE LAMMA TOWER, 12-12A HAU FOOK STREET, TSIM SHA TSUI, KOWLOON",,2023-06-28
RR,61,3161801725,SHERATON HONG KONG HOTEL,"SHOP B & SHOP C, 2/F(PORTION), SHERATON HONG KONG HOTEL, 20 NATHAN ROAD, KOWLOON",,2023-07-09
RR,61,3161801789,SHINY NIGHT,"SHOP 8-10, BASEMENT 1, ENERGY PLAZA, 92 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",#B,2023-08-01
RR,61,3161801804,M-Zone,"G/F, KENCY TOWER, 9-11 CHATHAM COURT, TSIM SHA TSUI, KOWLOON",,2023-08-07
RR,61,3161801831,21 Café & Bar,"21/F, HANWAY COMMERCIAL CENTRE, 36 DUNDAS STREET, MONG KOK, KOWLOON",,2023-08-23
RR,61,3161801859,Bar Pacific,"G/F, KAM LUNG COMMERCIAL CENTRE, 2 HART AVENUE, TSIM SHA TSUI, KOWLOON",,2022-09-23
RR,61,3161801877,LU LU,"SHOP 2, G/F, PODIUM PLAZA, 5 HANOI RD, TSIM SHA TSUI, KOWLOON",,2022-10-21
RR,61,3161801886,Catwalk,"7/F, THE WAVE BLDG., 184 NATHAN ROAD, KOWLOON",,2022-10-29
RR,61,3161801901,U F O,"GROUND FLOOR (PORTION) & LOWER GROUND FLOOR,LEE CHAU COMMERCIAL BUILDING, 11 HART AVENUE, TSIM SHA TSUI, KOWLOON",,2022-11-01
RR,61,3161801929,STARBUCKS COFFEE,"SHOP A, G/F, 102 AUSTIN ROAD, TSIM SHA TSUI, KOWLOON",,2022-11-07
RR,61,3161801938,Y. B II,"SHOP 16-19, 1/F, HARBOUR CRYSTAL CENTRE, 100 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",#B,2022-12-02
RR,61,3161801974,MOOLA PUB,"13/F, KATHERINE HOUSE, 53-55 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",,2022-12-19
RR,61,3161801992,Red Idea,"SHOP B, 1/F, JOLLY GARDEN, 151 RECLAMATION STREET, YAU MA TEI, KOWLOON",,2023-01-10
RR,61,3161802083,GREETING BAR,"8/F, THE WAVE BLDG, 184 NATHAN RD, KOWLOON",,2023-03-12
RR,61,3161802144,Caffe Habitu,"SHOP 1001, FIRST LEVEL, ELEMENTS, KOWLOON STATION, KOWLOON",,2023-04-02
RR,61,3161802199,FOURTWO 42 BAR,"BASEMENT, PRAT COMMERCIAL BUILDING, 17-19 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",,2023-04-20
RR,61,3161802223,Joan Bar,"6/F, THE LAMMA TOWER, 12-12A HAU FOOK STREET, TSIM SHA TSUI, KOWLOON",,2023-05-14
RR,61,3161802232,Haagen-Dazs,"SHOP 1106, 1/F, ELEMENTS, 1 AUSTIN ROAD WEST, KOWLOON",,2023-05-14
RR,61,3161802393,Amour Corner,"GROUND FLOOR, 106 PORTLAND STREET, KOWLOON",,2022-08-28
RR,61,3161802454,Double One Pub,"11/F, THE LAMMA TOWER, 12-12A HAU FOOK STREET, TSIM SHA TSUI, KOWLOON",,2022-09-10
RR,61,3161802560,RONIX BAR,"13/F, VINCENT COMMERCIAL CENTRE, 21 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",,2022-11-16
RR,61,3161802630,W Living Lounge,"6/F(PORTION B), W HONG KONG, 1 AUSTIN ROAD WEST, TSIM SHA TSUI, KOWLOON",,2023-01-18
RR,61,3161802694,TANDOORI HOUSE,"G/F, 115 TEMPLE STREET, YAU MA TEI, KOWLOON",,2023-02-25
RR,61,3161802746,乾隆 ME CLUB,"1/F., HILLWOOD CENTRE, 17-19 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",,2023-03-16
RR,61,3161802816,International Night Club,"G/F., WAI WAH COMMERCIAL BLDG., 109-111 PORTLAND STREET, YAU MA TEI, KOWLOON",,2023-04-07
RR,61,3161802843,PACIFIC COFFEE COMPANY,"MINOR PORTION OF LG/F, BLOCK D, QUEEN ELIZABETH HOSPITAL, 30 GASCOIGNE ROAD, KOWLOON",,2023-04-26
RR,61,3161802968,Combo Pub,"3/F., ENGLONG COMMERCIAL BUILDING, 184 NATHAN ROAD, T.S.T., KOWLOON",,2023-07-08
RR,61,3161803013,雲南啊老表黑羊湯鍋米線,"SHOP 1A, G/F., 24 SHANGHAI STREET, JORDAN, KOWLOON",,2023-07-29
RR,61,3161803101,成興魚蛋粉,"SHOP E17, G/F., PAK ON BLDG., 1A TAK SHING STREET, 105 AUSTIN ROAD, JORDAN, KOWLOON",,2022-09-28
RR,61,3161803129,No Record,"G/F, 22 CHEONG LOK STREET, YAU MA TEI, KOWLOON",,2022-10-11
RR,61,3161803138,Home of Legends,"2/F, KATHERINE HOUSE, 53-55 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",,2022-10-11
RR,61,3161803235,NEW FAIR LADY NIGHT CLUB,"BASEMENT, WOON LEE COMMERCIAL BUILDING, 7-9 AUSTIN AVENUE, TSIM SHA TSUI, KOWLOON",#B,2023-01-20
RR,61,3161803314,新花清湯腩餃子專門店,"SHOP B, G/F., 26 RECLAMATION STREET, NING PO STREET, JORDAN, KOWLOON",,2023-03-11
RR,61,3161803341,Marigold Bar,"G/F(MINOR PORTION), 61-65 CHATHAM ROAD SOUTH, TSIM SHA TSUI EAST, KOWLOON",,2023-03-22
RR,61,3161803378,AIR FORCE ONE,"2/F, EU YAN SANG TOWER, 11-15 CHATHAM ROAD SOUTH, KOWLOON",,2023-04-15
RR,61,3161803420,AV NIGHT CLUB,"3/F, WOON LEE COMMERCIAL BUILDING, 7-9 AUSTIN AVENUE, TSIM SHA TSUI, KOWLOON",#B,2023-06-03
RR,61,3161803439,La Creation,"SHOP NO. B103 (MAJOR PORTION) ON BASEMENT 1 OF K11, 18 HANOI ROAD, TSIM SHA TSUI, KOWLOON",,2023-06-09
RR,61,3161803484,LOS ANGEL,"5/F, 10 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",,2023-07-13
RR,61,3161803545,The Right Place,"G/F, PRAT COMMERCIAL BUILDING, 17-19 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",,2022-08-05
RR,61,3161803572,BARISTA CAFFE,"3/F, 18 ASHLEY ROAD, TSIM SHA TSUI, KOWLOON",,2022-08-12
RR,61,3161803624,ALLOY KARAOKE LOUNGE,"UNIT 1 TO 4, 3/F, HART AVENUE PLAZA, 5-9A HART AVENUE, TSIM SHA TSUI, KOWLOON",#B,2022-09-12
RR,61,3161803679,日日食車仔麵,"SHOP 27 (PORTION A), G/F, MAN KING BUILDING, 27 MAN YING STREET, YAU MA TEI, KOWLOON",,2022-10-11
RR,61,3161803688,VILLA 26 PART 2,"SHOP NOS. G30-33A, G/F, TSIM SHA TSUI CENTRE, 66 MODY ROAD, TSIM SHA TSUI EAST, KOWLOON",,2022-10-13
RR,61,3161803697,老虎岩餐室,"G/F & C/L, 37 PORTLAND STREET, YAU MA TEI, KOWLOON",,2022-11-03
RR,61,3161803794,MUSICBOX,"10/F, 10 PRAT, 10 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",#B,2022-11-24
RR,61,3161803800,COVA CAFFE & RISTORANTE,"K6 AND MINOR PORTION OF SHOP 116A & 116B, LEVEL 1, OCEAN CENTRE, TSIM SHA TSUI, KOWLOON",,2022-11-24
RR,61,3161803837,CASA CAFE,"PORTION OF 2/F, 487-489 NATHAN ROAD, YAU MA TEI, KOWLOON",,2022-12-02
RR,61,3161803864,The Nathan Cellar,"PORTION OF BASEMENT, NATHAN HOTEL, 378 NATHAN ROAD, JORDAN, KOWLOON",,2022-12-21
RR,61,3161803934,Coffee Corner,"SHOP A, G/F (PORTION), 19-21 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2023-02-09
RR,61,3161804016,THE HAIR OF THE DOG,"PORTION B (BEING SHOP 5, PORTION OF SHOP 4, AND PORTION OF SHOP 6) ON GROUND FLOOR (BLOCK A) OF WINDSOR MANSION, 29-31 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",,2023-03-09
